id,predicted
6c11dc1f12,0
02b20969a3,0
a602a8ad31,0
a76709fbc5,1
e6dd04089e,1
73813d0f5a,1
d4c83cb69b,0
31d03bff54,1
4dbc53fce7,1
078c7778dd,1
771b845b38,1
f844e08164,1
feb8b3465c,1
d7c15be00b,1
80f12a2f56,1
57c787ac17,0
595099e279,1
845495ffac,1
54717dab38,1
87fbf525b2,0
b81f313c2e,1
66adf08b5f,1
653cf8e5a6,1
6c91a97b8a,1
27d6472b81,1
ab8c54c783,0
13647a3c0a,0
2fd77b3c21,1
bfcd756513,1
d0c092c3ee,0
a37538b291,0
7cca45289d,0
642f6f34b9,1
3d0019d09c,1
3ae98f1cae,0
49d301ec0d,1
c5300f81a0,1
ea1e41d586,1
a34bfcb613,1
b70db9bf31,1
61c7002a28,1
8a533f0857,1
630cd263e9,1
850a9479e8,0
6268a5fa23,1
e916c7a279,1
b8d2f3cbfb,1
8732e4522c,0
98a6472d26,0
3927f93833,1
5afc0b0b6a,1
5f1e07398b,1
0f525a5629,1
ac41d945f6,0
72e3305a2f,0
a515ed7afc,0
d5e8b66ee8,1
fd42b4b81e,0
1c89af6ece,1
695f322a0a,0
80e48ff9b3,0
0a799eb87e,0
ffc2d1db72,1
6dbc4aeaf0,0
7c5efaacfe,0
5d713d947f,1
3ff2b333c3,1
b7d9ae9072,1
417176c08e,1
d8f5c9de97,0
df9f97f886,1
ba63a9602c,0
dce3164dda,1
e0a172bc68,1
cb60620a4f,1
0d9de8b085,0
a8dbdcaea7,0
79f222fd55,1
4c5672e236,1
7a026e3da2,1
06ed7a838d,1
4db20b941e,1
ce1364effe,0
991c2301eb,1
b08b61d6da,0
62bf1999ab,1
ccd4caa001,1
62b488fc2e,0
11b830c864,1
fb07a65041,1
0d5009477c,0
dac50d957d,1
6f12c6329e,1
8a24c189a8,1
78307813dc,0
15c19c81b0,1
d658c26c05,1
b3920a7615,0
a795e7a064,0
5b65d15956,1
6eb4e78911,1
34792f9546,1
6cb52df013,1
f6df0fdbff,1
4ca3acc003,1
4f376c3bf4,0
cf167e5f67,0
6b46c4b331,0
4c071353c4,0
ce69e99e71,1
df32d3c9d6,1
e19cb5deb4,0
fc07138564,1
6f901d6778,0
e7e46c5357,1
edec74f889,0
233b90417d,0
8edf65e98b,1
f639b38fd7,0
89545ebb49,1
0a3db03798,1
ad12342c25,0
01427ed7f0,0
4536c335bf,0
7669dc1086,1
5c9e1891fe,1
3e31b98ce2,0
728e9b67c8,1
24747934b4,1
eda9b67235,1
da911aaecd,1
a4c2c33c98,1
93c709ddbb,1
6203bd4a4b,1
3dc383accc,1
4f4817863a,0
898aaa09ad,1
ec25248c32,1
6b2733b1a6,0
741f2c0ab8,1
432097cfe6,1
bd042c2954,1
4efc551b0f,0
b1b8c03333,1
9cc4f6f71f,1
a321b0596d,0
7620ab849a,1
f98927df3a,0
540537686f,0
8c53d39244,0
6822b06f74,0
5c76618adf,0
9adc43322f,0
134cac246b,0
0050eebd18,1
0dc469bbc8,0
e20b9a322f,0
e9e8db078b,1
afee51c825,1
9fc0ba21f9,1
6eaf5e26a3,1
6d3615da16,1
dbef5435a3,1
739630337f,0
3773846bc3,1
8dfe171cfe,1
93adf1a41f,0
0cbb3a6d26,0
ea0328d144,1
d4fdca51c7,0
c8d254c303,0
6cd4a862f5,1
22a467fe42,1
c844602909,1
b5e818bb1d,0
c7d977c641,1
7b777450e4,1
15297ade82,1
8f11bf53a2,1
e3678f6bad,0
c1710c8d4a,1
967e1b9ad9,0
87c1b65b36,0
55bc437a33,1
3c83e93753,1
47b3f1c22d,1
020a2d26ec,0
ccc1ac7300,1
a2a32903e7,1
4dd468b582,1
05fffc63c5,0
2bf4730761,1
b867858e93,0
886d0c07ed,1
80e0e88058,1
bc7b967aea,1
2f9ca2d909,0
a52705bcce,0
5ba3dc85a6,1
1f7717fc7a,1
f1a35dab68,1
cbc5f36800,1
4884fe65ba,1
74ed02b34e,0
00f02e92d6,1
7be17ce45f,1
917794bcbd,0
0d4d5b49b2,0
0994c1fc15,0
dac8a47042,1
7bb5959eac,1
13b663e38d,1
372aef3c66,1
932227184c,0
efff84261c,0
6033e8570c,0
7b17834153,0
b97d1299b8,1
907842d764,1
67381561f6,0
74a892bade,0
d4c3353e64,0
1eff103696,1
b6a29728d8,0
ea69d9e8a6,0
e216faca02,0
be8ba96aca,1
aee6e65c60,1
af3edd15fe,1
ecf5fb5b51,1
c08a90abbd,1
413195db27,1
9a3ea6be56,0
72fd7f148b,1
1e4e4b607e,0
d9243b4d9a,0
eb0d9764bf,1
4cc7d9995d,0
ca363eee1a,1
b2068d79d5,0
e4d58eb70f,0
1b4fe17d2f,1
def629703b,1
8e382e2ee6,1
31fa81e0ae,1
6a2cebaf14,0
5af3ab1a3f,1
6db425c736,0
8304982d5d,0
faafbe9dc8,0
0dbc7966f6,1
d1c2a817cf,1
92ff7f2485,1
3bcc590d82,1
e3cc598980,1
02eceebc50,1
be991e42fd,1
66176887ed,1
dca698f0d9,1
f01fb26254,0
17c7b6239b,1
ea48e71d7c,1
49f1f2cbf6,1
d1bcd71f83,1
d1bfbef7f2,1
35fd1938b0,1
d779cb579c,1
98513876b2,1
33719a9303,1
19167fd6e7,1
2a0af521de,1
78a3ef0435,1
bf6c374047,1
6bc29f134a,1
6e635037e1,0
2fd9eef1f8,1
1fb43d9297,0
b7fb8427b5,1
4f9f948a3d,0
3fb8232118,0
d240f7c6d8,1
29475a9208,1
c25f1544bd,0
018b4fb3d3,1
b973c046be,0
8500d7188b,1
bf3b009908,1
01fb6a1ad7,1
51f461e27e,1
968910f054,1
477af78571,1
baf3696c17,1
3c41934098,0
755a345dc8,0
3cf9088652,0
cd3b2ac385,0
0a9487d568,1
880268481d,1
b4b22e14e0,0
4892828dd2,0
93338c8415,1
a45e03ab32,1
3495e809b3,0
2a5d5cb72a,1
2822c1210d,1
96cb55250d,0
d46552aad6,1
9fccd68eb2,0
d1d317ef0e,0
406d55418f,1
ccf98809a7,1
76dbf5ffbd,1
720decd1b2,0
ee6e10f766,1
9941608da8,1
32ebc7900c,0
2e49927901,1
b579558915,1
d29aacc63f,1
f53e05638c,0
fa6c21ce22,1
9fabe85f42,1
edfc9878fd,1
c94d1cb011,1
67cc48a34f,1
14c67c535b,0
1190d0c735,0
82c1f4f778,1
27af3032f1,0
6d14b3f8f5,1
48033cb072,1
b9a59224d4,1
e889de7271,0
59e9329586,1
887e90ff88,0
e47383e8a6,1
e0d6ad07fc,0
9c202174a3,1
80d44a3aa2,1
733d30d2f7,1
20e4c92ad0,1
42265e33ee,1
1e515e4f8e,0
a63858d0d8,0
46104a21de,0
d59338da8c,0
fa2283a3d5,1
644407154b,1
abc7df8d02,1
d4cced5f4c,0
eb8fb65281,0
d5ebd5f984,1
989ba2d8e7,1
30be865871,1
6a44382705,0
5f01174cd5,0
39c477c98e,1
7da058a4f6,0
5684446e7b,1
6b68e34660,1
75293e6d71,1
5ab5ca184c,1
8b98227591,1
1795d33bc6,1
999983bd97,0
d8977abcc3,1
28c0cdac1a,0
258618fe03,0
23dad0b69f,0
0d70fbb1f3,1
8b9c2a5e50,0
f6ff2fd628,1
bcf1767c4a,0
973aaf622e,1
9bf21c82f3,1
428802d196,0
e1975adfee,1
3464ef7647,0
a71d6a4734,1
be37842a18,0
7a60d63a34,0
b66219e011,1
2c801b5366,1
4ec73afa55,0
bf6db751ef,1
36ff69f301,1
05832fb2c4,1
ffe0dfb123,1
f5435a9e89,1
abfb47f0b8,0
e60b840b0f,1
66ed8370d0,1
1cd8d5467f,0
acdea0cf39,1
26bb87e379,1
7d770c7bd6,0
a52d9c7dec,1
653eaec42c,0
da9133b321,1
dcd74022d7,0
b99ba239de,1
bdef20bbcd,0
c27eef207f,1
533e5005d2,1
6b4b918764,1
098e49bc18,1
6d694ff7c1,0
7e10829ad0,1
ae2c206375,0
2acfbff4b8,1
19cc63aca3,1
ea953646cb,0
d5ab1ab06f,1
b749c20598,1
8874aa9d29,1
1aa361fe1a,1
9590e14088,0
fa9d4aeaf8,0
ef276daf1b,0
6e9b9920f2,1
25329e7d96,0
95ce0e14ce,1
0ce8b5c83d,1
d90bc40917,1
a1612cb824,1
1da9416c37,1
5d34c031fa,0
29dac23fcb,1
821ab8d5e4,1
007079b268,1
8112ab04aa,1
7e26065fff,1
9dea930118,1
780e59bcd7,1
43dc528d53,1
fcf1635aef,1
26d5231b93,1
4bc7d627ad,1
46dcf0b66d,0
635851ba95,1
20e09b9eaf,0
cf961d917e,0
5d9dcd45b8,1
f2d0944fcd,1
29506f993d,1
66a3b2a036,1
3b92cad313,1
03328a301b,1
639dada300,0
455941f0fb,1
7e7b8ac4eb,1
4545461e2b,1
300e4641ba,1
e22c5b9096,1
a399305e8d,1
6929c76266,1
2f10b348f4,1
d3c24282ab,0
12b20a0f7b,1
cfdbb7f29e,1
060d8bb5d5,1
3fa742a72e,1
886beb8aae,1
2f7b589c41,1
e5cd1c9bda,0
14caae56d8,0
5d470d3192,1
acdf2a77d4,1
47482b6d19,0
0e838fc060,1
f8dac18a2c,1
b7c40eced7,1
0ef15a1349,1
63ef622fd7,1
4177a4f15e,0
4a8e7ae63f,0
78161d90a3,0
aaf73cbd82,0
61ee079ba5,1
f9b6c4fe2e,1
c244549c82,1
06e32ccac1,1
0f60e9d1c1,1
715a6a8caa,1
1e46a09055,1
d734f6f284,1
73b8f76cb4,1
3f95308882,1
0795d7ad54,1
4da102991d,1
66081e7de2,1
39b6d9c485,1
145ba56a5a,1
312ee4bd83,0
1bc185153f,0
e92c3eac9b,1
898eb920ac,1
2adfc92acc,1
93b78bc424,1
8ddbe8e99b,0
5a5ea02439,1
adb093890f,1
600c1c5e3e,1
e5909bf38b,1
85257b9c96,0
2dbc714440,1
3d02e5d22e,1
f172eab046,0
63698c8eed,1
5d8369af1d,0
b8fa9e7e2b,0
b807c99b4b,0
f100af7a3b,0
461402680c,1
cb7359a0d8,1
09a0f650eb,1
b0495c5087,1
8dcc294d46,1
0a68c4f3b6,0
65a56799b9,1
e544261058,1
2ef17bd974,0
7f2caf1d49,1
baba9bcb3a,1
ebf9bdee6d,1
924e27aeda,1
cc6e242e88,1
d31f0597f5,1
37ed7e29d6,1
1f311bcfef,1
5b5c03a5f0,1
7caac2808c,1
63aedbe9fe,1
46f1ba10a6,0
aa1ae6ce1d,1
afa6bbf109,0
05d5943c37,1
9b388b2cd9,0
cff0e3e256,0
08606f36d1,1
62f3074724,0
3d772a60d6,0
3f06fb9a12,0
ca3b1dae3f,1
e3592de395,1
3d37d0aa09,1
8b1d88c1e2,1
34902d475c,1
9fb3b62571,1
f9a8dea902,1
deddbb63c8,1
f5a2614648,1
5229c74ce7,0
c5ee1ee772,1
12bb670169,1
70fba04997,1
702a8535a5,1
e97d6bd4ab,1
bafa63ba89,1
6bba94d225,1
da769e9be5,1
27eed86c41,0
e96ef28e55,0
19693f5997,0
091279a25f,1
5b70f8bc73,1
f8201b1ce3,1
4e686eec94,0
07e3a0a98c,1
80719f638c,1
4f26fc0981,1
8e9bcd2873,1
93de1656ca,0
d80df71119,1
bdf3c84851,0
1eb021bb6f,1
b0e4546251,1
aad2eb26cd,0
3c171ad63e,0
4c23fa2597,0
21cc0b687a,0
3674a601da,1
0063f9ce66,1
c4f4b37c8b,0
bc511c33cb,1
b2918d36c9,1
9ee143d387,1
1fb696a58c,1
02aacdcb65,0
5055018a65,1
f47767824c,0
4d60b43dc7,1
b0a717af8c,0
bdd93d298d,1
46ef889389,1
437f792822,1
e68742dc7f,1
40092f412f,1
ad95cc6f43,1
3708925bc2,0
4e1413bc99,0
b08964cf19,1
ab8d203651,1
8c45a9fb79,1
f1c89641bc,1
1c5088ffee,1
a154540c08,1
4a39481a50,1
4ac5fe22f7,1
e9c2859c51,0
59d29da933,1
bbf97a029a,1
4cb0ab19ed,1
2a2b5d0558,0
48b57c226e,0
a04a9fc4b0,0
f6be0ca187,0
df8239eba0,1
ceb57d45cc,0
317db125d6,0
f877442216,0
f1f8d50eff,0
0eccbaf201,1
f8a03c9d2c,0
719570e980,0
7085061403,1
3641597205,1
1b730a8fe0,1
709a86fd4a,1
783557bcb7,0
4c8bffec8c,0
99119b900f,1
db1013d3f0,1
e4c9bb339d,1
ed036f1d74,0
777182cef9,0
fab73f3a9f,1
9fb3633760,0
83c92f835b,0
92d7bd54cf,1
3b2aaab781,1
c0e5365bf0,0
bf8ef0039c,0
89e6ec5f28,1
1fd6118e78,0
7b3779a808,0
0d166cad9a,0
34327646c9,1
e11e919751,0
bb4ac6eb31,1
a8a619b1c9,0
a4e1ceae8d,1
324dc23455,0
0faa99ad6c,0
a203734990,1
d2196f1f2d,1
1056aabbb2,1
d205b332e6,0
1de5cfa298,1
f23981aaba,0
c2ae2a443a,0
606311c3d6,1
62ba17ea78,1
a85eb567d6,1
2756eb5fa9,0
5b5be601c2,0
3e3d67efc2,1
7e1f9299a3,1
a0fc691a5b,1
4ec2208c6e,1
a2dd416423,1
64741e6c2c,1
f3b48f0f27,1
c50bdd4567,1
7563ea2e16,1
a1d7004bc4,1
653f297663,1
1689a46690,1
c277d11dbf,1
5655078564,1
4f90b98302,1
e6f2007196,1
5e00a1d1d1,0
cda2c56cef,1
b79ebb8e91,0
ac00adda49,0
59c17e62dc,1
fbea09d42d,0
7ed78468fa,0
d421fbd332,1
3c3b471263,1
d48b6ff342,0
32883c8788,0
34b20a06ef,1
0dc477a568,1
0c79867978,0
365711c26e,0
12d86a991c,0
35f7411ccf,1
7b9efb5c34,1
b74bff7d60,1
2b57d9fe2d,1
ab447d7be6,1
f86f222ff4,1
27024dbb18,1
0d64ba9efd,0
13f981fa30,1
133d834d4a,1
1f9019bba5,1
d0e0be33a9,1
5a49b3b478,1
f1b5f0b8b7,1
0158b8a144,1
331663d438,1
e381609148,1
8ab2395783,0
5eaa57f29f,0
5770eda641,1
718f5c214a,1
7017d6c8cf,1
2c570c2fb3,1
08a5e90bc7,1
513f76eabe,1
518d16a67b,0
24ad5b316e,0
ea80df7e79,1
e887fbdfd5,1
cf377d16dc,1
5ca1ff6525,1
26149e0547,0
8ba644c9bd,0
37400b0e21,0
9bc88bd949,0
197f0fe0fa,1
2b29f25d61,0
5fad471c2b,1
13fa373a34,1
5b34a814eb,0
e2bb0b25df,0
ddf77049bc,0
846d9eb4bd,1
172c1ff68b,0
3c3312a449,1
44cdb2ec4a,0
e6ba90afab,0
d5458903ed,0
e08f8b684d,1
57a498a841,1
7e45ea194d,0
7a265d05bf,1
77fe13f876,0
952c19e1f8,0
97afa4ae07,0
2945bc7632,0
56437e0860,1
27cc670298,1
3d17c4811f,0
f3c6e98737,1
c10c15d339,0
1e8b41fd8a,1
d84f999aec,1
0565af554d,1
d478a9419c,0
c2e650a02f,0
e851cd57b9,1
bff45fe27f,1
82c72d7fd0,0
0935d6c80d,0
e05b470def,1
df8d4f969a,1
16a14d51ce,1
efb9d473fa,1
b99d926d45,1
5f7c41e2af,0
7d093817af,1
1e83aba60f,1
6b27e4e1a6,0
bbc6126c96,1
c69ccdfa56,1
86c03054d7,1
dd7a9fb210,0
9f07307c90,1
7129853b7d,1
7100d525ab,1
bb4a8f2ee5,1
f6c5e072be,1
78622d91a3,1
af7bbb421d,1
7543436cad,0
5ec14d968a,1
e5f63a649d,1
f702a8f65f,0
255855245b,1
a0bb7baf1e,0
7f38289044,1
a70c8f9ccf,1
a66b2a186d,1
fa52ceb912,0
04c5d49be7,1
8a2a4790e0,0
0c83190ad8,1
535cf4afd1,0
ea321b4877,1
860b2bb70c,0
eb7eb7b5d2,0
fe92f9a5ba,0
f422f53b7f,1
d131289faf,1
a86e19fcdc,0
c7d44a0dcc,1
4a2a6251ad,0
6d514da7d2,1
5d1f958304,0
81d6211f4d,1
133c114621,1
b0b3c619ec,1
27862f0dac,0
bab53b4152,0
7296060fa1,1
fee2de889e,0
2bb3411362,0
67925851a7,1
6adb010cca,1
9782804e9a,1
be9123b48d,0
af3f588c75,0
1559c3c50f,0
0d1cd6f807,1
5468ee6670,1
41396db3db,1
eadb5f8e35,1
2334cae701,0
8a8c28f5ba,1
1794111db0,1
2630d1e57b,0
11bdda3f0f,1
25e66aef86,1
efa60e6aaf,1
40e3087f9c,1
c7c7f7f025,1
f444455c3d,1
39ca6c87a2,0
c4c731f0bc,0
15df143844,1
0a60343f49,1
1d9c6a757d,1
b8773651cc,1
744a347fe1,1
1141332763,1
65a93189f7,1
af53db2f59,1
bd5e56bd6d,0
b72b9133e1,0
323d98cde7,1
11160e0e7b,1
2fd12a2127,0
9434477ce5,1
86a2a1b941,0
d44a6cf5cd,1
8eb111aa95,0
3993c6275a,0
413de4886e,0
4a17fa9a21,1
c94d2a937e,1
bebcf67cbd,1
85ed5b9cf7,0
62a8133675,1
037786f72b,1
d60072b03a,0
1eb9ad8323,1
567bf61ac0,1
cca69edec6,0
eee3bca85b,1
6705942f3d,0
d070c640de,0
25bb6325fd,1
67d8083360,0
08ad89c6b0,1
c9f9a8dbf5,1
78b7b9b4b2,1
67d8d0df42,1
a5318c0473,0
e88d4be483,1
38a01880d5,1
f03e80aa5a,0
562a5e5e73,0
154f2174b3,1
414bc62f47,0
563ecd5b59,1
2a86a6d18e,1
993c6eadd2,1
3efe91fd90,1
a2fb6bdb96,0
4e95c5d0bb,0
c3f103b7f4,0
81828d16cc,0
83a487db96,0
4cda1699cf,1
6788d6c565,1
427172cda4,0
b06cbda66b,0
27a39da558,0
f93cc42240,1
3267cb179c,1
1e4a3213d0,1
3a1ff015f6,1
0bc3d2ce9f,1
e312ee1d81,1
910fc24293,1
a7b2b3ec1d,1
63983dd792,0
87b8bcb650,0
9e79ecea42,0
dd25e39cf5,1
2a32a1e804,1
25f5cd0c17,0
22ecd73521,1
66bba7de03,1
694a98d42f,1
44118d01e8,1
7b6eb894bd,0
9cba8bf464,1
c3a903564e,1
917ebb327b,1
b5610e69af,0
2839a4d1d8,0
ea1db74ed8,1
2247d7ed5c,0
a8904c7fd6,1
f46d274a8b,0
1fbce7ad49,1
3289389558,1
a09695ea80,1
c82d63fb78,1
f6370ad335,1
d61916f215,1
dd9a08a95a,0
a7a4f1809e,1
e0606803af,1
d32958f921,0
81b4b53de4,0
2b0526e791,0
5236d69815,1
90be8eaffb,1
7afd74a542,0
10e27a89e4,1
e10a39f504,1
efe8ee16b9,1
9ff3691441,1
8bb73c2ccd,1
eab1c2c64e,1
043ec47b1d,1
a8e17db0cc,0
66d02b456b,1
118e2d6168,1
3e6cc1a2d8,1
26316a2cd9,0
0bb5ab91c4,1
69a24b165f,1
f211d87b90,1
cbfe82ef26,0
cda99b71e2,1
1ff0590de2,1
702a165724,1
2f18006711,1
7279ef52d3,1
f0bb64692f,1
325285b4c7,1
9f01e2e70d,1
17ce9b84eb,1
2dbd548456,0
693e7b9e12,1
0b09f12a98,1
26b6bc7268,1
77a409775e,1
f63169de66,1
32f1ca1440,1
fb6b8565b7,1
5fc3776d34,1
60648d6ba4,0
f4c69ba2e3,1
b93d5198af,0
c308eef604,1
ad0dc9e617,0
c5b8354150,1
34fd7dd015,1
c01b398556,0
6df481c7d8,1
f804ea3526,1
a0fc51cb4d,0
a0475aee7f,0
9d1aaa5312,1
4bc4477dbb,0
5bb92f07ba,1
21af13b50e,1
0bc37920e0,0
9a28a236b8,1
c67e8fb5f2,0
da2e31db1b,1
e55bd91364,1
a0ddfed9a7,1
9bb76a4d24,1
9e7b2503b9,0
8e39e8f318,1
0be333fbc4,1
e11142577b,1
669c651273,1
9e44318306,0
4003fda78b,1
c6dce36685,1
690f712f43,1
703d6c485d,0
9014625463,1
a0914cc0cb,1
e93220b868,0
a6011468ec,1
e243bee98c,1
6e16b06e7a,1
01052ea308,1
f79806e09d,1
599912ea69,0
2209b1835b,1
7f0c862bad,1
1e87921e6f,1
ddbc8dba62,1
80a24991b3,1
f0f75d790c,1
504539e6ec,0
9d8a45d308,0
4c96ec71ec,1
5806649c01,1
330c8475d1,1
21d05898d3,1
1af710051b,1
55ee97cf53,0
a5257d1f94,1
135c46a94c,0
abc334762c,0
ef2d5c0d36,1
0f8f76fc11,1
4c1897aa51,0
36df05f4b8,1
69d00851e1,0
93516d3ceb,1
04b056be83,1
0b5d29b8e4,0
1219ed4a21,1
331cb6a72c,1
c97d5e6367,0
9a130a4bf7,1
1da17c8145,1
c9ea30009c,1
747a62d3c6,0
b1e71a76cd,1
d041655ab3,1
40d2f7bbee,1
80f58d14c9,1
c2aa7cb2d6,1
1f7ac5ca5e,1
36cf9fdd08,1
bfe82383f6,1
666d9b85ae,1
5e4e914e8c,1
33577dd81b,1
2e9022164c,1
caf284161d,1
d8ea663169,0
b16f8d5de4,1
48cdcd5f28,1
1e46d72ec6,1
26548c9219,0
b55ac98ae8,0
c76f329b65,1
b688241557,0
9211e0e295,1
8028a5506f,1
0398e13b67,0
8e762fc337,1
6f9d534c07,1
c6c2ba723b,0
0cc5e8f100,1
01e1f59fac,1
74b8baf1ec,1
0f1d624679,1
530c0d6626,1
4af03faa11,1
50beac3041,1
8305cf1582,1
3080b78ce2,1
32aa43f89f,1
8d1c8885f4,1
cdfb77d823,1
4526e65033,1
47538fcecb,1
dc9166b505,1
5c9645561c,1
5cdec91d41,1
e4ca3bccbc,0
94fc4d5879,1
d55bb1a2f7,1
9955130b68,1
b43e02d888,1
03180131ed,0
898e818617,1
c5a4ddbaca,1
117a319a9d,0
d87b8e1979,1
b418ec3c86,0
8b204ef449,1
16f48ba6b0,1
45de63c6a9,0
682d906b88,1
1f2f6c311a,1
e960082698,0
440c67d4d1,1
7b775eea6c,1
b0a00379a7,1
ef1350cddd,1
6391d674ac,1
5156e1f9c9,0
8739e2666f,1
6c5505a37c,1
dc55096171,1
98c6feaee3,0
2d8be944d5,1
badbf16c55,0
45e6e6e9a9,1
6e369999aa,1
7f8f40319a,1
bce5b5d634,1
8eedc5a2ed,0
bd095b4751,0
0a3a00c98d,0
c937946672,0
0abb903755,0
fa34015970,1
e380bc5300,1
129aa16e80,1
97af309513,1
b4d8e07ba3,1
0fb0ddcc61,1
8c05bfedf0,1
df0a7365f7,0
29dc42f844,1
1149e3a28d,0
99103bda36,1
8d2be5bfc8,1
4925c5de06,1
862db3451f,1
fa2654e730,1
d7f21956e2,1
9624b0b500,1
4253283c75,1
8837661600,0
a8a3b9384a,1
e7b5755bcb,1
e64708f752,1
9d9e65ced2,0
75aa5fabca,1
3a09172f7c,1
60b050c72a,1
a2b0366a80,0
879a8c9787,0
02669ef6ac,1
3d1f9bd366,0
8211642cea,1
5380d2b0e5,0
e5740887a5,1
19dab1f8c8,1
524fbb5c72,1
807a71e9d1,1
e73fe646b1,1
2a6dab7a6b,1
b4c1e1aa74,1
30d0cf4ef4,0
5e3329b158,0
995b31503c,1
4ffb09c454,1
bf6ae1c228,1
b89e4b1146,1
734ab2cf0d,1
ded3f20d74,0
27519b1834,1
d46052706c,1
0644cd71d6,1
6a19d93f3e,1
bf51b25919,0
d3d6d88c73,0
3fbabb87b5,1
604bf94e0b,1
e31dc39676,1
ce34816338,0
7611e2cb48,1
54477f9f5c,1
e5f0e6ef4b,0
e39ad1bb34,1
984c53d87d,1
20d7cb2f69,1
5e4f7f4311,1
3cbd7d0dd0,1
f6986dc509,1
ebcdf07ac5,0
031c478bcf,1
a7c34b06f5,0
f26105a320,0
1b4e6c86c7,0
51a4acf014,0
0b1cda0a8a,1
9da0cbe18e,1
4e6d017a32,0
70a0ab9a7e,1
7600ae3509,0
f63c9988a4,1
df13e0df02,1
06e5249859,1
82d5014d1c,1
8ebf97bf78,0
10b36df3e0,0
1d56520648,1
1b31bd0ebe,0
ca833aab14,0
b876a6a14e,0
3dec28069e,1
6b78e2821a,0
fe077efe30,1
9708dcc776,0
1ce6042e00,1
c8f8d43d40,0
52e1e71230,0
545627eefe,1
0adf28c5a1,0
cac874449f,1
8c337a1d29,0
7fd422900b,1
553aac5c32,1
42fd06c66b,1
aed0dfcfde,1
ebc72bfcb5,1
ed58e3db1d,0
6c79c77739,1
0a96158ea3,0
ad6c3de0ae,1
7f239881da,1
92f186486b,1
8447a5d54f,1
6d6ce612a1,1
62acdd8ae8,1
3f6f073671,1
769dae76c4,0
bac324b47f,0
0d18523c23,0
ff9602ca61,0
b87a9d5781,1
5c6398a848,0
bb2b6e15af,1
8c32aab25f,1
fd4146baf7,0
474b02cd39,1
94f554867c,1
b0936463a3,1
c2fe8bbad7,0
0cd7f0143e,0
d703cd3563,1
11822e055c,1
3bade8ec46,0
01d66b7d46,1
ba6f4944cd,1
a0b1828b67,1
4294b8e3c6,1
dab7f56791,0
d37f67c339,0
f62706f76e,1
f733d25c52,1
3adff3e0b8,1
c24baacbde,1
3961e6973d,1
527b27665d,1
1027e2e7bb,1
03793d3a38,1
2a580b779a,1
5e95d1255c,1
f8b21ca906,1
a6c9815d51,1
185e6acbd4,1
04bcfe8493,1
67dd184564,1
5e53fe2ce0,1
ad1caa156a,0
9d7b65be19,1
d4a80999ef,1
75f1db00ca,1
002bb8f1b3,1
59e82d08a3,1
3f8b550bdb,1
bfc65afb8b,1
2f5fbc9559,1
960691b054,0
0aec5ff9a0,0
d8b1d20151,1
b1caa80c14,1
cf637549f3,0
f93c297e3a,1
866fa2d2b6,1
3fa34fee4a,1
e35f26fac1,0
2bf1c9bf2b,0
2229f196ae,0
66f49ba7d6,1
e0af8c7859,1
a40c7a29a0,1
e6dedf3aad,1
f364919d1b,0
c48e16fcba,0
32b971af95,1
1d0f64b3ab,1
f65b5577e6,1
9ac13b3739,1
b5de96ce4b,1
2e4836d951,0
7dee183d6d,0
e729bab43d,1
208f0ce7b1,1
77d9269654,1
ff1e521d5f,1
c70799b526,1
4f433bc23b,0
ba83f744d8,0
daac7e9b88,1
0559cd91fa,0
3fabb9fcb8,1
2553d377c0,0
8a0cd33abb,1
9009cd3ede,0
0aa1791075,1
fed99fb408,0
3af0ba6598,1
d672a09053,1
0fd86514ce,0
b624ef1ca0,1
09bd204809,1
7a1556637a,1
fa2f5557ac,1
f80564b6f0,1
467593cbb0,1
65a8877905,0
b01341ffb3,0
35c0018d61,1
b11a01ef9b,0
9f12976a6e,1
2617b9c9e3,1
aed237ac45,1
dcdd163fa1,1
4bb5f94f2e,1
8b1891bdfe,1
e4cfa2ef51,0
0100c60150,1
7523a28376,1
35182a84b6,0
d43a0c0760,0
86555f143f,1
d1dd169199,0
46de360d09,1
829fd30504,0
b03b093758,1
1536cd45f1,0
7527ed21ee,0
503f1540e8,0
4271448b42,1
3ff9947935,1
b734195109,1
bbeaac58fe,0
f5a08bfb29,1
b78beab7b8,1
24bc4edb49,1
04b61330dc,0
0da5b1c605,0
56535db7e9,1
dad3160e52,1
bf8686c5cc,1
45f6421f48,0
c6363dda99,1
d7a7afa0a2,1
5a24150845,1
42b9e3bcd8,0
f249a546b1,0
a967eda205,1
09be54d930,1
2ecac00b52,1
93786c6ac4,1
ca4b9c7919,1
647e680fec,1
24da360bf4,1
589bb8f7e3,1
905e0f6f5f,0
cdaf41cec4,1
3075c07f03,1
7b58377103,1
4e608ac71f,1
1b8d31d6b3,1
9ff61fee3b,1
9642c003ef,0
c2aa83de21,1
37fa199c50,1
5ecb8e7d02,1
e550760512,1
08905243a1,1
f2fd79de98,0
0ec5989a18,1
eeb25afc24,1
87c799a397,1
0a43c46417,1
73e3150187,1
908be3b590,1
bebfd966a0,1
0815af3970,1
a91ca2ffae,1
9d8da953cb,1
192841f205,1
80832ca578,1
beb4d5f6e0,1
739e3b18bc,0
272526687c,1
35bd07c5d3,1
9422c34374,1
96ba63bba3,1
26da6763b7,1
d8a431a00f,0
3474d5dce1,0
6b1d59bb35,1
8bbfd027e3,1
a7ee02c05d,0
bd13675621,1
6f87ac1c3a,1
62086f9961,0
